President_Trump_Job_Approval
url,Poll,Poll_link,Date,Sample,Approve,Disapprove,Spread
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Emerson,http://media.wix.com/ugd/3bebb2_1a134cae19f148f791a52965f001f026.pdf,2/5 - 2/6,617 RV,48,47,+1
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2/5 - 2/7,1500 LV,53,47,+6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7570,2/3 - 2/7,1896 A,48,47,+1
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/national/release-detail?ReleaseID=2427,2/2 - 2/6,1155 RV,42,51,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CBS News,http://www.cbsnews.com/news/americans-sharply-divided-along-partisan-lines-over-travel-ban-trump-cbs-news-poll/,2/1 - 2/2,1019 A,40,48,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,CNN/ORC,http://i2.cdn.turner.com/cnn/2017/images/02/03/rel2a.-.trump.pdf,1/31 - 2/2,1002 A,44,53,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,IBD/TIPP,http://www.investors.com/politics/51-back-trumps-temporary-ban-on-refugees-ibdtipp-poll/,1/27 - 2/2,885 A,42,48,-6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_2217.pdf,1/30 - 1/31,725 RV,47,49,-2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,1/29 - 1/31,1500 A,43,52,-9
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,1/29 - 1/31,1500 LV,53,47,+6
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rat7jsde5z/econTabReport.pdf,1/28 - 1/31,1278 RV,47,45,+2
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7558,1/27 - 1/31,3151 A,46,47,-1
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Economist/YouGov,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pyonz5d0lq/econTabReport.pdf,1/23 - 1/25,2312 RV,43,39,+4
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,PPP (D),http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_12617.pdf,1/23 - 1/24,1043 RV,44,44,Tie
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Quinnipiac,https://poll.qu.edu/national/release-detail?ReleaseID=2420,1/20 - 1/25,1190 RV,36,44,-8
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Gallup,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,1/22 - 1/24,1500 A,46,45,+1
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Rasmussen Reports,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,1/22 - 1/24,1500 LV,57,43,+14
https://dyn.realclearpolitics.com/epolls/other/president_trump_job_approval-6179.html,Reuters/Ipsos,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7550,1/20 - 1/24,1633 A,43,45,-2
